GeneSymbol	PosteriorP	Selected	ConvergenceIter	KnownCancerGene		BestSSN
TP53	0.5	true	519	true	Set(SKP2	any	TP53, BID	any	FADD, BID	any	TP53)	7.560436631441462
SKP2	0.5	true	1185	true	Set(SKP2	any	TP53, BID	any	FADD, BID	any	TP53)	7.560436631441462
RB1	0.5	true	1918	true	Set(RB1	any	SKP2, CCNE1	any	RB1, RB1	any	TP53)	7.354813610784796
TRIP13	0.5	true	1789	false	Set(PTEN	any	TP53, PLK3	any	TRIP13, PLK3	any	TP53)	7.211833548690015
PTEN	0.5	true	1524	true	Set(PTEN	any	TP53, SKP2	any	TP53, EGFR	any	TP53)	7.375147458993578
EGFR	0.5	true	2714	true	Set(PTEN	any	TP53, SKP2	any	TP53, EGFR	any	TP53)	7.375147458993578
FOXM1	0.5	true	3023	false	Set(BCL2L1	any	TP53, SKP2	any	TP53, FOXM1	any	SKP2)	7.3537660939316005
BCL2L1	0.5	true	2720	false	Set(BCL2L1	any	TP53, SKP2	any	TP53, FOXM1	any	SKP2)	7.3537660939316005
CCNE1	0.5	true	2621	true	Set(RB1	any	SKP2, CCNE1	any	RB1, RB1	any	TP53)	7.354813610784796
PLK3	0.5	true	2003	false	Set(PTEN	any	TP53, PLK3	any	TRIP13, PLK3	any	TP53)	7.211833548690015
FADD	0.5	true	4217	false	Set(SKP2	any	TP53, BID	any	FADD, BID	any	TP53)	7.560436631441462
BID	0.5	true	-1	false	Set(SKP2	any	TP53, BID	any	FADD, BID	any	TP53)	7.560436631441462
TK1	0.5	true	-1	false	Set(SKP2	any	TP53, TK1	any	TP53, FOXM1	any	SKP2)	7.179747121924676
CREB3	0.5	true	-1	false	Set(BCL2L1	any	TP53, SKP2	any	TP53, BCL2L1	any	CREB3)	7.167953991321326
CDKN2A	0.5	true	-1	true	Set(CEP72	any	MCM10, CDKN2A	any	MCM10, CDK6	any	MCM10)	7.068688555668417
GRB2	0.5	true	-1	true	Set(EGFR	any	GRB2, SKP2	any	TP53, EGFR	any	TP53)	6.932123877557148
PIK3CA	0.5	true	-1	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, SKP2	any	TP53)	6.802144390205182
PIK3R1	0.5	true	3168	true	Set(MAP4K1	any	PIK3R1, PTEN	any	TP53, PIK3R1	any	PTEN)	6.974410571949874
TFDP1	0.5	true	-1	true	Set(TFDP1	any	TP53, SKP2	any	TP53, CCNE1	any	TFDP1)	7.226646452177482
UFD1L	0.5	true	-1	false	Set(SKP2	any	TP53, TP53	any	UFD1L, FOXM1	any	SKP2)	7.245809663029211
MDM2	0.5	true	-1	true	Set(PTEN	any	TP53, MDM2	any	TP53, SKP2	any	TP53)	7.02012106386707
REL	0.5	true	-1	true	Set(BID	any	TP53, BID	any	FADD, BID	any	REL)	6.916684439269483
SETDB1	0.5	true	-1	false	Set(BID	any	SETDB1, BID	any	FADD, BID	any	TP53)	7.0914499965574755
AKT1	0.5	true	-1	true	Set(MDM2	any	TP53, AKT1	any	MDM2, AKT1	any	RICTOR)	6.788625606857786
APC	0.5	true	-1	true	Set(APC	any	TP53, SKP2	any	TP53, FOXM1	any	SKP2)	6.883578479319475
CDK6	0.5	true	-1	true	Set(CEP72	any	MCM10, CDKN2A	any	MCM10, CDK6	any	MCM10)	7.068688555668417
PRKAA1	0.5	true	-1	false	Set(CCNK	any	TP53, AES	any	CCNK, AES	any	PRKAA1)	6.413036705075925
S100A8	0.5	true	-1	false	Set(SKP2	any	TP53, FOXM1	any	SKP2, S100A8	any	TP53)	7.256890585815356
UBE2I	0.5	true	-1	false	Set(TRIP13	any	UBE2I, TP53	any	UBE2I, PIAS3	any	UBE2I)	6.605350284378516
FOXA1	0.5	true	-1	true	Set(FOXA1	any	TP53, SKP2	any	TP53, EGFR	any	TP53)	7.130193236910061
EXOC3	0.5	true	-1	false	Set(CTNNA1	any	EGFR, CTNNA1	any	EXOC3, EGFR	any	TP53)	7.108150634598949
SMN1	0.5	true	-1	false	Set(SMN1	any	TP53, SKP2	any	TP53, EGFR	any	TP53)	6.993522696527492
ANG	0.5	true	-1	false	Set(PTEN	any	TP53, ANG	any	PTEN, SKP2	any	TP53)	6.982438574159268
