GeneSymbol	PosteriorP	Selected	ConvergenceIter	KnownCancerGene		BestSSN
TP53	0.69671084551566	true	-1	true	Set(ADNP2	any	NFYC, MYC	any	NFYC, NFYC	any	TP53)
PIK3CA	0.6966423680813326	true	-1	true	Set(PIK3R1	any	PTEN, PIK3CA	any	PTEN, PTEN	any	UTP14A, PHACTR2	any	PIK3R1)
MYC	0.6958730857907659	true	-1	true	Set(CCND1	any	TLE1, CREBBP	any	TLE1, CREBBP	any	MYC)
CCND1	0.6936102188574274	true	-1	true	Set(CCND1	any	TLE1, CREBBP	any	TLE1, CREBBP	any	MYC)
ERBB2	0.6932151677724677	true	-1	true	Set(POU4F2	any	SP1, MYC	any	TP53, ERBB2	any	MYC, POU4F2	any	TP53)
PIK3R1	0.6919461644827712	true	-1	true	Set(PIK3R1	any	PTEN, PIK3CA	any	PTEN, PTEN	any	UTP14A, PHACTR2	any	PIK3R1)
MAX	0.6886834589150437	true	-1	true	Set(DNMT3A	any	MYC, ERBB2	any	MAX, DNMT3A	any	MAX)
ITIH1	0.6880381757878131	true	-1	false	Set(PIK3CA	any	PTEN, ITIH1	any	PIK3CA, PIK3CA	any	SDC2)
RB1	0.6878560710101697	true	-1	true	Set(CCND1	any	RB1, RB1	any	TGFB2, MYC	any	RB1)
CDH1	0.6868002835356237	true	-1	true	Set(CDH1	any	PIK3CA, CDH1	any	STX4, PIK3CA	any	RPS6KB1)
EGFR	0.6866704184446005	true	-1	true	Set(ANKS1B	any	ERBB2, ANKS1B	any	EGFR, ANKS1B	any	ERBB4, CDH1	any	EGFR)
MCL1	0.6857930880260813	true	-1	false	Set(TP53	any	ZNF24, RIF1	any	ZNF24, MCL1	any	TP53)
MYST1	0.6856042531302435	true	-1	false	Set(MYST1	any	TP53, POU4F2	any	TP53, BAX	any	POU4F2)
NLRC4	0.6851007695055051	true	-1	false	Set(NLRC4	any	TP53, MYC	any	TP53, KIAA0087	any	TP53)
BRCA1	0.6845738457412274	true	-1	true	Set(ATM	any	NBN, BRCA1	any	NBN, ATM	any	TP53)
CTNNB1	0.6842784101733617	true	-1	true	Set(MYC	any	TP53, CTNNB1	any	MYC, TP53	any	TYRP1)
PTEN	0.6839563785178703	true	-1	true	Set(PIK3R1	any	PTEN, PIK3CA	any	PTEN, PTEN	any	UTP14A, PHACTR2	any	PIK3R1)
TYRP1	0.6830283197046706	true	-1	false	Set(MYC	any	TP53, CTNNB1	any	MYC, TP53	any	TYRP1)
RNASEN	0.6829076750694096	true	-1	false	Set(DDX5	any	PIK3CA, RNASEN	any	TP53, DGCR8	any	RNASEN, DDX5	any	RNASEN)
ERBB3	0.6821217903651865	true	-1	true	Set(CDH1	any	ERBB2, ERBB3	any	OMA1, ERBB2	any	OMA1)
FOXA1	0.6810996773492751	true	-1	true	Set(COL18A1	any	FOXA1, COL18A1	any	TP53, COL18A1	any	ESR1)
ATXN1	0.6802870585691796	true	-1	false	Set(MET	any	TP53, PRDM1	any	TP53, ATXN1	any	PRDM1)
CDKN1B	0.6800419721838395	true	-1	true	Set(CDKN1B	any	MYC, ARHGEF1	any	CDKN1B, ITGA6	any	MYC)
APC	0.679893901190163	true	-1	true	Set(APC	any	LAMA4, LAMA4	any	TP53, EEF1A1	any	LAMA4)
VAV2	0.679283526630507	true	-1	false	Set(TTN	any	VAV2, PPP3CA	any	VAV2, PIK3CA	any	VAV2)
GCN1L1	0.6787881570555258	true	-1	false	Set(GCN1L1	any	MYC, CSDE1	any	MYC, MYC	any	NCOR1)
VCAN	0.6776008008433523	true	-1	true	Set(CTNNB1	any	VCAN, CDH1	any	EXOC4, CDH1	any	CTNNB1, TP53	any	VCAN)
TERT	0.6770886280296192	true	-1	true	Set(HIF1A	any	TERT, MCL1	any	TP53, HIF1A	any	MCL1, BAK1	any	MCL1)
SP1	0.6754012733127349	true	-1	true	Set(POU4F2	any	SP1, MYC	any	TP53, ERBB2	any	MYC, POU4F2	any	TP53)
SUPT6H	0.674662026633042	true	-1	false	Set(ERBB2	any	SUPT6H, ANKS1B	any	ERBB2, ANKS1B	any	ERBB4)
E2F1	0.674546026652253	true	-1	false	Set(TBC1D4	any	TOPBP1, MCL1	any	TP53, E2F1	any	MCL1, E2F1	any	TOPBP1)
ANKS1B	0.6741278245133695	true	-1	false	Set(ANKS1B	any	ERBB2, ANKS1B	any	EGFR, ANKS1B	any	ERBB4, CDH1	any	EGFR)
CRK	0.6724169442882467	true	-1	false	Set(CNTNAP1	any	CRK, CRK	any	PIK3CA, ABL1	any	CNTNAP1)
AKT1	0.6722505576001171	true	-1	true	Set(MYC	any	SFRP1, ERBB2	any	MYC, AKT1	any	MYC)
MYB	0.6721994144727825	true	-1	true	Set(MYB	any	MYC, ITGB4	any	MYC, COL17A1	any	ITGB4)
ATM	0.6721181122671066	true	-1	true	Set(ATM	any	NBN, BRCA1	any	NBN, ATM	any	TP53)
IKBKB	0.6719631441540863	true	-1	false	Set(IKBKB	any	TSC2, ANXA3	any	TP53, TP53	any	TSC2)
CDC42	0.6714210864632588	true	-1	true	Set(NLRC4	any	TP53, CDC42	any	TP53, CDC42	any	SYNE1)
ONECUT1	0.6710513213414916	true	-1	false	Set(CCND1	any	ONECUT1, ONECUT1	any	TGFA, TGFA	any	TP53)
CTNNA1	0.6709756107874502	true	-1	false	Set(CCND1	any	PIK3CA, AES	any	CCND1, CCND1	any	CDKN1A, CTNNA1	any	PIK3CA)
IREB2	0.6707733758665048	true	-1	false	Set(SRGAP3	any	TNIK, IREB2	any	MYC, MYC	any	TNIK)
MAPK14	0.6700750350515912	true	-1	false	Set(CCNA2	any	TP53, CCNA2	any	CCNE1, CCNA2	any	MAPK14)
CCNE1	0.6698611583961583	true	-1	true	Set(CHEK2	any	PLK3, CCNE1	any	PLK3, PLK3	any	TP53)
ABL1	0.6693862202922091	true	-1	true	Set(CNTNAP1	any	CRK, CRK	any	PIK3CA, ABL1	any	CNTNAP1)
AGAP2	0.6692198442007904	true	-1	true	Set(AGAP2	any	PIK3R1, AGAP2	any	CCND1, AGAP2	any	PIK3CA, AGAP2	any	NGF)
PDGFRB	0.6685481926216578	true	-1	true	Set(PTEN	any	TP53, CHGB	any	PTEN, PDGFRB	any	PTEN)
SMAD4	0.6685373298493775	true	-1	true	Set(CBFB	any	SMAD4, PIK3CA	any	PTEN, CHGB	any	PTEN, CBFB	any	CHGB)
RHOA	0.6682924503523142	true	-1	true	Set(CDH1	any	IGF1R, MET	any	TP53, CDH1	any	RHOA, CDH1	any	MET)
SETDB1	0.6678097134806947	true	-1	false	Set(PPA1	any	SETDB1, PPA1	any	TP53, GPS2	any	SETDB1)
PRDM1	0.6678046163760724	true	-1	true	Set(MET	any	TP53, PRDM1	any	TP53, ATXN1	any	PRDM1)
AR	0.6677838799524911	true	-1	true	Set(PTEN	any	TP53, PIK3CA	any	PTEN, AR	any	PIK3CA, TP53	any	TYRP1)
MAP3K1	0.6675734941455727	true	-1	true	Set(MYC	any	PAK2, MYC	any	SKI, MAP3K1	any	PAK2)
IGF1R	0.6673264769236077	true	-1	false	Set(PDGFRB	any	PRKCD, PIK3CA	any	PRKCD, IGF1R	any	PRKCD)
TTN	0.6668159672086351	true	-1	false	Set(TTN	any	VAV2, PPP3CA	any	VAV2, PIK3CA	any	VAV2)
