GeneSymbol	PosteriorP	Selected	ConvergenceIter	KnownCancerGene		BestSSN
TP53	0.9911034374907988	true	944	true	Set(ATM	any	MDM2, CDKN1A	any	TP53, ATM	any	TP53)	6.819301706641581
MDM2	0.6323090341258194	true	-1	true	Set(ATM	any	MDM2, CDKN1A	any	TP53, ATM	any	TP53)	6.819301706641581
ATM	0.4170504269049993	true	-1	true	Set(ATM	any	MDM2, CDKN1A	any	TP53, ATM	any	TP53)	6.819301706641581
RB1	0.3346904706176727	true	-1	true	Set(CCND1	any	PIK3CA, CCND1	any	RB1, CCND1	any	CREBBP)	6.95079793713481
MYC	0.30736663782268864	true	-1	true	Set(CCND1	any	PIK3CA, CCND1	any	RB1, MYC	any	RB1)	6.829492313947737
PIK3CA	0.3047268205816326	true	-1	true	Set(CCND1	any	PIK3CA, CCND1	any	RB1, CCND1	any	CREBBP)	6.95079793713481
CDKN1A	0.2828684407932079	true	-1	true	Set(ATM	any	MDM2, CDKN1A	any	TP53, ATM	any	TP53)	6.819301706641581
CCND1	0.22442290546145882	true	-1	true	Set(CCND1	any	PIK3CA, CCND1	any	RB1, CCND1	any	CREBBP)	6.95079793713481
APC	0.1656685364791025	true	-1	true	Set(APC	any	TP53, APC	any	CREBBP, CCND1	any	CREBBP)	6.293972174209184
DDX5	0.16493700253773708	true	-1	true	Set(ATM	any	MDM2, DDX5	any	TP53, ATM	any	TP53)	6.680619553911207
USP7	0.16440518544147786	true	-1	false	Set(MDM2	any	USP7, ATM	any	MDM2, ATM	any	TP53)	6.29391494421402
BCL2L1	0.16188877161464077	true	-1	false	Set(BCL2L1	any	TP53, MDM2	any	TP53, ATM	any	MDM2)	6.76887913961061
CTNNB1	0.14032137065741168	true	-1	true	Set(CCND1	any	PIK3CA, CCND1	any	RB1, CCND1	any	CTNNB1)	6.433619471132719
HDAC2	0.13831854009777222	true	-1	false	Set(MDM2	any	TP53, HDAC2	any	MDM2, ATM	any	MDM2)	6.324402065833294
CREBBP	0.12328475739872469	true	-1	true	Set(CCND1	any	PIK3CA, CCND1	any	RB1, CCND1	any	CREBBP)	6.95079793713481
TRRAP	0.117491823096873	true	-1	true	Set(MDM2	any	TP53, MDM2	any	TRRAP, ATM	any	MDM2)	6.53779027215083
TK1	0.11328264220254602	true	-1	false	Set(MDM2	any	TP53, TK1	any	TP53, TNFRSF10C	any	TP53)	6.219447353157559
ATR	0.10941923145120452	true	-1	true	Set(ATR	any	TP53, ATM	any	MDM2, ATR	any	MDM2)	6.326783569129722
BRCA1	0.10931099109313358	true	-1	true	Set(ATM	any	BRCA1, ATM	any	MDM2, ATM	any	TP53)	6.415393343830531
VCAN	0.10561528348180582	true	-1	false	Set(ATM	any	MDM2, TP53	any	VCAN, ATM	any	TP53)	6.579260233504547
BNIP3L	0.10444043098748712	true	-1	false	Set(BNIP3L	any	TP53, ATM	any	MDM2, ATM	any	TP53)	6.63900310436013
ERBB2	0.09837500984640096	true	-1	true	Set(ERBB2	any	MYC, CCND1	any	CREBBP, CREBBP	any	MYC)	6.42332331951749
PPARG	0.097231554052858	true	-1	true	Set(CCND1	any	PIK3CA, CCND1	any	RB1, PPARG	any	RB1)	6.8751927277055955
EGFR	0.09208219225012754	true	-1	true	Set(ATM	any	MDM2, EGFR	any	TP53, ATM	any	TP53)	6.238816977938631
ARNT	0.0888395875847342	true	-1	true	Set(ARNT	any	SERPINE1, SERPINE1	any	TP53, ATM	any	TP53)	5.952956876661286
TNFRSF10C	0.08866982660307948	true	-1	false	Set(MYC	any	TP53, MDM2	any	TP53, TNFRSF10C	any	TP53)	6.375301454876842
FDXR	0.08483943654350273	true	-1	false	Set(MDM2	any	TP53, ATM	any	MDM2, FDXR	any	TP53)	6.484714446241302
TNFRSF10B	0.08376627461507069	true	-1	false	Set(TNFRSF10B	any	TP53, ATM	any	MDM2, ATM	any	TP53)	6.7171571387993065
BARD1	0.08366140336971928	true	-1	false	Set(ATM	any	MDM2, ATM	any	BARD1, ATM	any	TP53)	6.334779996452414
FOXA1	0.08237200893526864	true	-1	true	Set(FOXA1	any	TP53, MDM2	any	TP53, ATM	any	MDM2)	6.5043689240188485
MCL1	0.08043820230737164	true	-1	false	Set(MDM2	any	TP53, ATM	any	MDM2, MCL1	any	TP53)	6.696184805906169
ANXA7	0.0802765045209003	true	-1	false	Set(MDM2	any	TP53, RB1	any	TP53, ANXA7	any	TP53)	6.00152438905356
PPP1CA	0.07810179568346587	true	-1	false	Set(PPP1CA	any	TP53, ATM	any	MDM2, ATM	any	TP53)	6.153392866101335
SMARCA4	0.07761063364418874	true	-1	true	Set(MDM2	any	TP53, SMARCA4	any	TP53, ATM	any	TP53)	6.523824963883809
HIF1A	0.0774145455070201	true	-1	true	Set(HIF1A	any	TP53, ATM	any	MDM2, ATM	any	TP53)	6.261818031618167
EWSR1	0.07708677284735105	true	-1	true	Set(BNIP3L	any	EWSR1, BNIP3L	any	TP53, CPSF6	any	EWSR1)	6.303809801458615
YWHAZ	0.0749759859380616	true	-1	false	Set(CDC5L	any	YWHAZ, CDC5L	any	CDKN2A, CDC5L	any	PDE4DIP)	6.324820651812275
SMARCA2	0.07494352925665398	true	-1	false	Set(CCND1	any	PIK3CA, CCND1	any	RB1, RB1	any	SMARCA2)	6.796342200010096
DGCR8	0.07448588827721675	true	-1	false	Set(MDM2	any	TP53, DGCR8	any	TP53, ATM	any	TP53)	6.3272161226800865
CDKN2A	0.07112390732886098	true	-1	true	Set(CDKN1A	any	TP53, CDK6	any	CDKN2A, CDK6	any	CDKN1A)	6.67507239973997
SP1	0.07087732685743853	true	-1	false	Set(SP1	any	TP53, MDM2	any	TP53, DDX5	any	TP53)	6.05971914891915
MYB	0.07078237362026829	true	-1	true	Set(CCND1	any	PIK3CA, CCND1	any	RB1, CCND1	any	MYB)	6.345374933330796
JUN	0.0703289066897348	true	-1	true	Set(JUN	any	TP53, ATM	any	MDM2, ATM	any	TP53)	6.274773425801292
EPHA2	0.06974829804801697	true	-1	false	Set(ATM	any	MDM2, EPHA2	any	TP53, ATM	any	TP53)	6.411751635032874
CSE1L	0.06906599271545177	true	-1	false	Set(CSE1L	any	TP53, ATM	any	MDM2, ATM	any	TP53)	6.394626576720898
KAT5	0.06818972782627519	true	-1	false	Set(KAT5	any	MDM2, ATM	any	MDM2, ATM	any	TP53)	6.269921265574344
ERBB3	0.06806005762339651	true	-1	true	Set(ERBB2	any	ERBB3, EGFR	any	TP53, EGFR	any	ERBB2)	5.8352656833460275
TERF2	0.06717937811097868	true	-1	false	Set(ATM	any	TERF2, ATM	any	MDM2, ATM	any	TP53)	6.35436768613159
GRB2	0.0650545408426193	true	-1	true	Set(MDM2	any	TP53, ABL1	any	MDM2, ABL1	any	GRB2)	5.895069739434095
PLK3	0.06504151811633707	true	-1	false	Set(ATM	any	MDM2, PLK3	any	TP53, ATM	any	TP53)	6.149070269744007
SESN1	0.06252857458735406	true	-1	false	Set(SESN1	any	TP53, ATM	any	MDM2, ATM	any	TP53)	6.4918161680659034
CASP1	0.061915602038168926	true	-1	false	Set(MDM2	any	TP53, ATM	any	MDM2, CASP1	any	TP53)	6.150587006778682
UBE2D1	0.061290558125585315	true	-1	true	Set(MDM2	any	UBE2D1, MDM2	any	TP53, ATM	any	MDM2)	6.167986074276743
CDC42	0.061102802698338066	true	-1	true	Set(CDC42	any	TP53, MDM2	any	TP53, MCL1	any	TP53)	5.803033951183761
NEDD8	0.060761065724579566	true	-1	false	Set(ATM	any	MDM2, MDM2	any	NEDD8, NEDD8	any	TP53)	5.91636787498107
ARIH2	0.06057035146059975	true	-1	false	Set(ARIH2	any	TP53, ATM	any	MDM2, ATM	any	TP53)	6.3238586161918295
LAMA4	0.06029898838669928	true	-1	true	Set(ATM	any	MDM2, LAMA4	any	TP53, ATM	any	TP53)	6.401883042740507
BTG2	0.060138471014806794	true	-1	true	Set(ATM	any	MDM2, BTG2	any	TP53, ATM	any	TP53)	6.266682423187359
